var1,var2,var2_EN,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94
2001,万全县,Wanquan Xian,130729,218944,193538,102069,57706,29746,399,29347,,,,,85385,16750,19930,11630,25797,25271,3387,1746,191,240,1210,3619,135,41,168698,20358,10844,87119,139010,29688,27231,0.13,,,,,,,,19488,49840,,10829,4399,524,5894,12,21100,7700,1900,49000,102000,61000,11114,7526,1392,10500,33,,,33,33,,33,25858,20099,23219,447,2015,11,42,13506,18344,1095,427,982,422,1803,1976,,,3039,391,,,46,457,2549,7497,4154
2001,怀来县,Huailai Xian,130730,334226,269643,150376,101322,32235,2409,29826,,40,,,200112,13672,17089,14140,26865,25955,10529,7061,1403,158,1907,5247,45,483,289636,34038,23316,68917,240033,49603,45586,0.17,,,,,,,,31671,68110,,39765,26205,917,10972,1671,24800,15700,6900,7200,105300,90000,11167,9200,8216,4344,2710,,,2710,,,2710,27234,22467,48855,1200,4063,100,225,13196,41465,2162,613,1722,442,1550,1461,,,1818,528,,,,,2946,93954,28529
2001,涿鹿县,Zhuolu Xian,130731,330257,283327,150511,93023,42744,3979,38765,,44,,,153068,13333,23576,16241,37049,35969,10769,6867,1942,321,1639,4715,116,395,143787,36685,27513,43039,109305,34482,33752,0.12,,,,,,,,21713,45729,,51873,27771,2711,21296,95,36000,12600,2200,90600,195400,205800,24003,18765,5588,16001,196,,,196,,,196,37472,32368,71750,1131,9858,1664,5180,14003,51515,1677,702,1209,548,6767,2467,,,2297,661,,,,,2184,68166,24526
2001,赤城县,Chicheng Xian,130732,282051,258721,123008,78147,50820,1204,49616,,9,,,217000,20000,11270,6720,46409,43098,3584,2773,174,45,592,1113,135,77,102005,36408,20994,29649,67840,34165,31607,0.12,,,,,,,,25844,39418,,26257,10431,2805,12815,206,96700,58900,600,95600,260700,129000,20427,17797,617,3681,488,,,488,488,,488,50182,38593,32250,786,2805,18,2,12050,13801,4819,1345,3448,1102,7467,7796,,,4890,1847,,,10,13,6380,34537,6657
2001,崇礼县,Chongli Xian,130733,122705,106920,57984,40579,24833,,24833,,,,,62352,6750,4867,3006,20136,19974,1000,420,136,,444,610,37,77,27731,11709,5941,4241,15668,12063,12269,0.11,,,,,,,,16638,18038,,8149,3402,1224,3519,4,28600,15500,700,28200,64400,68000,11035,10224,1570,2002,10,,,10,10,,10,20148,14330,9321,,,1195,766,2010,2912,3359,1425,332,78,3038,2533,,,1332,233,,,2,9,3103,7317,6897
2001,市辖区,Chengde Shi Cheng Qu,130801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,双桥区,Shuangqiao QU,130802,266750,59260,34309,16603,3138,573,2565,9,25,47,,21236,100,1620,1620,1958,1254,1736,1280,49,42,365,1317,33,16,157007,14447,10799,48798,139915,17092,14296,0.25,5702,7576,,,,,6,27324,76835,4197,6440,4176,102,2117,45,1600,1100,100,33600,7400,39900,3283,3197,43,803,100,,,100,100,,100,3774,1601,6715,70,389,,,1010,4891,91,179,80,153,129,404,,,30,48,,,,,2123,783,996
2001,双滦区,Shuangluan QU,130803,99318,39116,22246,10323,2390,390,2000,,6,5,,27764,800,1500,1500,1499,1062,674,426,108,87,53,637,15,19,137654,5770,4516,54777,128148,9506,9308,0.25,3861,47447,,,,,,11824,30439,11891,3514,2316,107,1053,38,1700,1300,400,8000,12900,15500,1345,1259,900,574,80,,,80,55,,55,2228,1725,6363,197,1133,,,1051,3866,133,219,115,196,37,210,,,,,,,,,503,693,2012
2001,鹰手营子区,Yingshouyingzi Kuangqu,130804,70622,19814,11636,4163,532,,532,,,4,,21656,80,313,270,368,258,236,147,10,5,74,1987,3,5,114210,2357,1109,62691,99819,14391,4430,0.24,2243,2937,,,,,,12523,47125,12828,2046,1030,79,925,12,400,400,300,8000,4600,11700,1194,1040,44,161,30,,,30,30,,30,658,393,1997,,,,,298,1684,31,62,25,50,8,35,,,,,,,,,265,571,300
2001,承德县,Chengde Xian,130821,470080,422309,235936,160308,35949,4863,31086,82,40,99,,248712,16667,16150,5080,30968,26046,11661,7160,278,138,4085,4265,108,103,292401,101411,75233,87068,249500,42901,41305,0.12,11988,19655,,,,,1311,46833,124953,34492,60014,27631,5850,26419,114,85400,78300,6100,255800,123600,371400,38012,34667,597,18105,268,,,268,203,,203,40110,34486,147779,5739,34336,2249,6486,14625,66960,3368,6334,2582,5189,859,3070,,,560,923,1,1,,,4549,17356,24956
2001,兴隆县,Xinglong Xian,130822,317012,277751,153371,96921,13851,150,13701,73,506,53,,168650,5300,4330,3900,3412,2191,9944,5572,805,356,3211,4916,5,46,173238,47940,22746,78140,124367,48871,58880,0.21,10000,17330,,,,,1974,431101,114362,32320,41096,24451,4551,11839,255,8700,7500,300,145200,116800,197000,18040,16138,360,5510,550,,,550,380,,380,15846,14581,82247,177,846,1917,5714,10344,68585,602,1586,498,1212,291,1796,,,140,311,,,,,886,15694,78480
2001,平泉县,Pingquan Xian,130823,460235,400909,223968,149507,47147,1920,45227,87,45,58,,276388,24600,16280,13480,30900,20700,12000,7903,678,420,2999,4998,68,74,171527,74782,52312,14321,99814,71713,71705,0.18,8640,19660,,,,,195,55721,61398,13860,54579,30708,3780,20013,78,61900,43000,100,184900,187000,237700,27370,24952,300,13528,84,,,84,77,,77,49472,42583,191354,1920,10504,3283,9729,21802,134770,2577,5119,2020,4759,819,4020,,,57,201,6,5,,,5018,12093,40940
2001,滦平县,Luanping Xian,130824,333921,298500,153283,92822,25782,3003,22779,56,1,126,,102910,19800,11830,8260,14194,5793,4626,3292,971,56,307,4248,43,39,107539,36338,22162,22982,66039,41500,47338,0.16,5402,17897,,,,,168,42280,64519,11412,42285,20576,4140,17483,86,25100,17900,2900,210700,132400,319000,31209,29476,1135,3988,186,,,186,176,,176,24975,21316,100690,1904,14220,571,2321,14572,68149,1646,4157,1344,3409,430,2389,,,169,106,,,,,3025,8805,23153
2001,隆化县,Longhua Xian,130825,413961,371418,224658,154133,44572,8954,35618,114,58,39,,168461,26333,24467,11827,34069,30792,9819,7988,657,290,884,2539,79,51,78444,39757,21955,13323,39869,38575,43253,0.12,6090,18694,,,,,121,23047,60726,27980,45116,22608,4130,18304,74,173100,145800,200,264600,157700,249600,31074,29658,57,6835,115,,,115,76,,76,40003,34296,122206,8867,52970,2,8,17023,52955,2726,5307,2474,4949,1151,7391,,,956,602,11,3,,,4637,7544,11148
2001,丰宁县,Fengning Manzu Zizhixian,130826,376557,331379,179050,130362,71838,2062,69776,108,306,403,,146348,34533,15527,7506,46449,44145,7573,5467,921,219,966,2913,47,22,66908,29829,15898,7448,28266,38642,38631,0.12,7008,21666,,,,,1553,27990,52665,14950,45944,8951,7094,29879,20,240100,202100,9400,217000,326200,330100,52376,49536,18901,8000,40,,,40,35,,35,50008,45129,55116,1907,7423,2348,631,24913,38216,3299,1845,2811,1657,4720,2103,,,903,141,29,12,,,3637,3680,13268
2001,宽城县,Kuancheng Manzu Zizhixian,130827,231738,197771,114753,74688,13547,390,13157,55,20,166,,28881,4333,4137,1887,9677,2497,4018,1842,377,235,1564,3148,15,33,158617,38716,22583,81658,124349,34268,31588,0.16,5763,14832,,,,,1669,22262,48521,10461,24749,14140,2731,7115,763,3900,3000,200,104500,117000,116500,10680,10123,60,2405,2100,,,2100,185,,185,13913,12019,66412,140,1003,595,2360,6637,44467,936,2969,776,2508,471,1621,,,134,163,2,2,,,1517,6825,20676
2001,围场县,Weichang Man-Mengguzu Zizhixian,130828,514501,451847,228334,166440,78573,1432,77141,107,1318,113,,229916,28670,10788,5510,69269,61861,10191,6581,1396,521,1693,3349,274,303,292485,161981,64556,75792,247662,44823,54149,0.13,6973,24151,,,,,550,66866,108146,31936,58735,30661,5711,22256,107,159500,98700,45000,210300,155400,272300,33542,30796,17545,4923,220,,,220,185,,185,70002,53606,98743,2859,8794,978,1207,14071,24768,2786,1656,2344,1454,28603,58492,,,2203,1193,1,,,,13359,3739,8703
2001,市辖区,Qinhuangdao Shi Shixiaqu,130301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,海港区,Haigang Qu,130302,496500,98818,59975,28186,7721,377,7344,,230,3,387,49476,1800,2580,2580,4481,3864,3910,1469,489,296,1656,7147,79,144,882800,25521,11314,297797,827783,55017,36804,0.4,53398,39463,7378,,620,,,33514,218411,34372,16194,7328,166,6548,2152,61700,2100,1400,49000,8200,54600,7385,4275,3564,4894,4396,4388,3667,8,8,1015,8,7255,3932,14416,253,1607,5,25,2689,10250,322,490,284,447,481,1739,,,703,1178,,,,,2596,716,3496
2001,山海关区,Shanhaiguan Qu,130303,141500,59016,36230,23103,4158,134,4024,2,69,162,574,59221,2007,2186,1260,3189,3122,683,284,70,70,259,2824,34,50,184384,30914,15685,48101,163365,21019,19532,0.58,18049,13474,4580,,6,,,13437,51271,10775,19001,8038,55,7191,3717,30000,1900,500,18100,9300,29400,5396,2468,1275,6570,15654,15548,8838,106,62,4455,106,5534,2427,10913,54,419,65,276,1573,7296,143,247,128,191,501,2524,,,231,673,,,,,2876,1365,6339
2001,北戴河区,Beidaihe Qu,130304,61800,34466,22466,7705,1594,266,1328,,26,30,472,29398,982,1170,920,,,876,352,2,103,419,4710,7,76,82563,5606,2049,6808,71898,10665,8508,0.3,9422,11930,4880,,130,,,7542,22279,7707,6718,2215,61,2082,2360,10200,800,400,5000,3800,15400,2498,1450,1195,2200,5020,4900,3200,120,120,1685,118,1484,991,6794,239,1771,,,645,4692,48,77,48,77,36,164,,,97,175,,,,,378,434,2022
2001,青龙县,Qinglong Manzu Zizhixian,130321,504300,465650,258075,181877,32303,1792,30511,30,103,,,107165,8300,16360,7900,27402,18219,12621,5973,984,1083,4581,3912,10,758,59896,37658,25053,5996,22834,37062,40447,0.089,7680,14373,31329,,515,,,21075,64390,22874,46574,26919,3057,16255,343,520900,12600,200,224600,274300,238200,30428,29275,94,3504,820,,,820,300,,660,36808,33924,108867,2012,8180,7825,22427,9593,35815,2871,4831,2284,4015,2850,9016,16,12,487,629,,,,,1751,9924,49060
2001,昌黎县,Changli Xian,130322,548600,485280,278513,163520,62440,4052,58388,,21,267,14539,702442,33334,45026,31147,34473,18391,43205,19699,1481,2719,19306,9887,997,1237,652108,196616,99542,245998,510086,142022,138753,0.29,18121,20048,108426,,30094,,,56982,138997,34856,163409,77100,2351,49548,34410,456900,84300,9700,201900,154800,316000,42535,33745,3984,23151,101730,100930,12130,800,765,3247,774,82034,57979,276508,4687,30724,12634,66470,21505,120437,11958,27618,5212,10075,6988,30624,185,174,13953,46286,,,,,9597,10247,120140
2001,抚宁县,Funing Xian,130323,511500,458382,254161,167292,45057,8485,36572,,106,1699,3544,493004,26740,32538,19700,12651,9509,21312,8160,1323,879,10950,18445,460,1571,422601,101307,69933,169565,315243,107358,100365,0.22,25163,24004,89011,321,14181,,,63431,178993,37142,92803,48941,1358,34578,7926,505000,51200,2400,276700,163400,498000,66676,42802,3690,12828,36049,33928,13815,2121,1340,5656,1905,55808,34575,184683,6686,53584,2591,10223,12671,71861,3495,7912,2658,5822,5991,30548,389,248,5898,17588,,,,,11094,14807,115895
2001,卢龙县,Lulong Xian,130324,417800,385312,225022,158526,42056,1440,40616,,40,393,,660345,35344,29780,15780,19747,16262,29799,12343,3771,5808,7877,8792,187,878,621905,140564,96152,178499,521776,100129,97717,0.26,6788,12309,143841,841,6029,,,55237,145971,55704,86100,54908,2198,28049,945,478900,51600,4000,267400,136500,353100,50509,33202,7236,12869,1934,415,415,1519,393,50,1446,49483,41818,242513,755,5109,4780,19044,9214,67261,1215,3599,967,2954,25129,144232,437,392,3726,14880,,,,,3498,5103,78847
2001,市辖区,Tangshan Shi Shixiaqu,130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,开平区,Kaiping Qu,130205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,新区,Xin Qu,130206,1688152,498035,289881,119095,41415,3528,37887,4,148,2320,,314655,23403,19333,17518,,,13851,6522,949,1157,5223,71822,456,390,2663599,162704,96844,1570215,1938316,172607,137645,0.32,,,,,,,,135786,681330,,131625,74975,836,47379,8435,534000,37800,27200,189300,47800,288500,37698,26031,75293,24221,17307,1,,17306,16389,,17208,52328,27136,146306,2450,19656,7568,36990,14789,81802,1461,2998,1396,2797,680,4090,5845,6840,5386,12983,,,,,13691,6935,68091
2001,丰润县,Fengrun Xian,130221,706111,618102,344776,216256,72699,744,71955,,40,624,,696339,53333,63045,57083,,,38919,19718,1151,1963,16087,34849,315,304,1213081,331390,213378,621359,981614,231467,200379,0.33,,,,,,,,117453,324508,,214354,116272,1453,94345,2284,1117000,85500,47700,458100,74600,728800,74128,56057,103008,48177,5335,1,,5334,4572,,5335,106553,72810,403205,320,1774,26094,136952,43338,251253,1120,2754,768,2073,1619,9604,940,963,7560,24167,487,1469,,,22013,3495,60649
2001,滦县,Luan Xian,130223,534399,473954,294290,157817,55659,1488,54171,46,29,365,,722742,50890,43781,36022,,,43220,20625,3697,7077,11821,20383,686,628,712772,212632,125235,341108,541309,171463,160649,0.34,,,,,,,,60856,174229,,146234,88968,3392,52992,882,1506000,84900,49500,387600,117600,487900,54414,43969,43646,16853,2121,1,,2120,1710,,2121,79656,52432,270685,989,5177,19526,100048,23229,128662,2541,4814,1933,3755,5333,29261,247,295,16729,51649,,,,,9351,4463,70427
2001,滦南县,Luannan Xian,130224,570353,519062,283767,209871,73159,13431,59728,,,1730,25301,684447,60000,64935,49250,,,35025,20411,757,2618,11239,10501,815,669,813259,256454,154915,450224,641491,171768,154189,0.3,,,,,,,,71193,170581,,203231,100389,2280,65163,35399,1272000,108200,35400,332100,48500,470100,71150,50419,78000,24509,124881,107844,85706,17037,16220,42412,16189,103832,59334,307690,13097,97237,15378,70257,23082,118651,5924,12113,4568,9421,1259,5888,1138,958,15343,50073,,,,,19895,3419,79873
2001,乐亭县,Leting Xian,130225,492849,435488,268292,137380,63716,4048,59668,,6,1480,15800,952940,41200,61772,51538,,,72906,30102,93,10613,32098,12141,775,1204,911361,471613,301950,223393,746573,164788,155156,0.36,,,,,,,,53317,154078,,352908,217892,690,56651,77675,539000,36200,7300,147500,71700,259900,34402,22610,17206,27156,115018,105299,66058,9719,8625,26099,9335,92014,50090,284436,3376,27367,10182,58803,20742,128999,8750,24671,4461,12683,5454,37304,2697,2581,3294,16662,,,,,24652,13649,519167
2001,迁西县,Qianxi Xian,130227,355984,311566,178627,91292,18738,109,18629,,44,4216,,228537,7170,9471,5530,,,13028,8265,82,253,4428,12624,33,101,476116,76922,32602,185262,335060,141056,94613,0.3,,,,,,,,,,,59800,28326,7980,16109,7385,396000,21100,1100,167200,171600,21600,22818,19278,11853,5228,15500,1,,15499,13400,,15488,21531,17259,70664,109,458,2732,10713,10221,46638,1147,2637,705,1579,1762,6743,254,183,1103,3016,33,33,,,1003,,
2001,玉田县,Yutian Xian,130229,650456,588030,338855,138234,72226,1372,70854,,,993,,836326,65300,65949,56180,,,41077,10800,2010,3867,24400,20508,393,459,890962,266964,184509,444551,706231,184731,170381,0.29,,,,,,,,108684,271144,,231593,148121,434,79476,3562,1743000,149900,11900,413500,78100,583700,78884,60893,7839,68121,5436,1,,5435,4734,,5394,112997,76501,420415,251,1375,26607,138635,40800,251736,4392,5977,3224,5121,3746,21103,1470,1328,2442,6187,1070,2619,,,31311,3777,36531
2001,唐海县,Tanghai Xian,130230,136684,107824,71677,48208,24754,19534,5220,262,15,5033,4251,155074,21753,20859,14930,,,5517,4009,17,157,1334,14209,5,290,,,,,1,,,,,,,,,,,24544,81771,,64292,11425,219,13956,38692,50000,200,100,47000,1000,112900,15870,8542,72,4354,44338,6411,110,37927,29771,2295,34983,18265,15852,71837,9044,57342,330,1969,4020,9848,2164,2340,2137,2300,33,180,628,506,529,860,11,13,,,1237,461,5432
2001,遵化市,Zunhua Shi,130281,684199,615546,321475,146075,57423,748,56675,,23,800,,994244,46700,49210,43380,,,31026,18577,3048,2270,7131,24127,552,603,1184668,239797,148370,565675,981262,203406,174911,0.29,,,,,,,,107957,478259,,193316,115966,8279,67564,1507,1413000,127600,11400,435900,154000,696800,81694,68611,39630,37118,3462,1,,3461,3095,,3460,76254,51359,252635,748,4495,14556,68778,30385,161763,2068,4088,1299,2825,2414,10831,199,131,10565,38742,,,,,9359,16879,206690
2001,丰南市,Fengnan Shi,130282,517283,461198,250554,150923,49553,4467,45086,,67,6024,1480,468154,45479,44139,29070,,,29281,18394,839,1893,8155,96344,610,688,1227469,303651,185070,724436,1006525,220944,160223,0.35,,,,,,,,103924,471796,,256003,125025,577,73166,57235,642000,37300,24200,223700,39200,417800,66903,35873,31125,40335,82900,47773,44423,35127,29706,37514,31201,89212,53532,275074,7241,52639,20676,101290,23369,115728,1853,3284,1124,1758,251,1595,5759,6286,3868,10008,23,44,,,25798,570,13500
2001,迁安市,Qian`an Shi,130283,665003,581777,323842,152105,49677,751,48926,,45,,,680948,37333,35383,19200,,,18606,10952,762,1816,5076,30788,565,436,996772,227383,130390,470291,766819,229953,181847,0.33,,,,,,,,115434,314394,,143523,89044,2188,51980,311,905000,54900,4000,371400,75300,715300,80132,65084,7822,21115,760,1,,759,620,,760,78395,53382,230707,690,3413,21673,80072,18117,99006,3490,7622,3102,6827,6789,33215,,,13752,35792,712,2871,,,9622,6187,101173
2001,市辖区,Langfang Shi Shixiaqu,131001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,安次区,Anci Qu,131002,718718,441135,255340,161221,52130,,52130,74,328,163,,356557,53218,31682,18543,24026,17114,13207,7562,1212,1022,3411,9872,237,240,618680,142828,103911,207983,459999,158681,149550,0.35,44853,31441,,,,,,84856,212859,,97679,56950,4379,35487,863,49900,17800,2000,167500,192300,258500,33282,22856,1696,40016,1946,,,1946,1946,,1946,68678,45754,182529,,,12963,62242,24018,99761,4899,5167,3505,4076,2959,14253,4610,4435,5301,10139,1,1,,,12960,13070,84167
2001,广阳区,Guangyang Qu,131003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,固安县,Gu`an Xian,131022,393866,354604,187917,134926,43412,,43412,,,25,,635415,40000,41330,26280,18925,6807,23044,13027,4497,1384,4136,11450,402,890,283433,133650,104917,92743,162530,120903,113559,0.33,9620,12576,,,,,,46228,66894,,106588,77413,693,28356,126,90100,83000,2900,219500,338000,341000,52082,45172,5800,13680,290,,,290,290,,290,70083,41482,239569,,,16667,100458,19593,119864,3989,12027,1408,4182,1233,7220,,,4547,12822,,,,,23907,13550,75000
2001,永清县,Yongqing Xian,131023,369699,337626,199163,121174,40936,,40936,,,87,,853764,39000,32600,20700,9721,3822,19403,11042,1935,1172,5254,8493,572,257,325638,139275,117762,124241,206002,119636,114874,0.35,6739,11003,,,,,,57025,36529,,91845,68287,4002,19329,227,32100,18300,3000,160300,219700,183900,25106,18621,1934,11398,508,,,508,508,,508,61248,30046,153204,,,10340,55147,16326,89049,2479,4661,1841,3344,870,4294,1995,1452,9241,20853,,,,,19958,9646,81096
2001,香河县,Xianghe Xian,131024,306585,270502,144870,71772,27833,,27833,,289,343,,369816,27883,25000,25000,,,21858,13110,76,2033,6639,10710,108,177,898838,117078,62783,533023,776113,122725,111272,0.41,18838,21513,,,,,,52005,310593,,79381,38273,385,39839,884,69300,62800,100,145800,116700,242500,36280,28461,350,52039,2155,,,2155,2155,,2155,42889,31630,179584,,,12322,74487,18568,102733,212,558,185,512,171,897,249,156,711,2164,,,,,10299,1857,12000
2001,大城县,Dacheng Xian,131025,452734,412433,198464,111951,54492,,54492,,,135,,546859,45200,31824,16349,49621,38470,13248,6999,1883,740,3626,19974,140,217,796604,72978,46773,602793,657822,138782,119577,0.3,10937,14184,,,,,,69253,209689,,50514,27820,965,21255,474,94200,28300,5900,70700,157600,110000,26529,13832,2500,20050,950,,,950,950,,950,65514,55578,174150,,,23830,77088,19321,75086,8237,8878,7351,8264,1086,3994,2507,2369,3699,3110,,,,,2805,13980,46316
2001,文安县,Wen`an Xian,131026,449440,411320,208626,101134,57566,,57566,,4,413,,679877,52003,33918,21500,43814,28009,11178,5350,93,167,5568,18330,287,122,1129907,94625,63060,855558,966146,163761,146136,0.36,16380,16241,,,,,,116432,382455,,56438,33252,419,19912,2855,13600,10700,200,46700,246200,88500,26647,17592,460,15878,7620,,,7620,7620,,7620,63601,47679,170001,,,16673,59975,15292,83997,14002,20899,10761,17567,239,1582,6330,7398,2950,3276,,,,,6063,4215,43232
2001,大厂县,Dachang Huizu Zizhixian,131028,111336,91495,51333,20463,11662,,11662,,4,425,,210600,11700,10781,7400,1333,,6885,3976,,537,2372,5108,7,65,558008,46253,22803,374988,510819,47189,39154,0.43,10068,10959,,,,,,24724,105633,,27207,12741,219,13219,1028,58300,53600,800,47300,68300,59300,35358,33972,856,5209,2374,,,2374,2374,,2374,18204,14903,87496,,,6160,40422,7790,43400,555,1066,339,718,245,2183,92,58,441,788,,,,,2604,766,3896
2001,霸州市,Bazhou Shi,131081,555456,462672,252013,101502,42616,,42616,,84,667,,988221,42655,37540,20200,5342,4242,22505,13837,2863,542,5263,64000,320,220,1904336,147336,99138,1388533,1684229,220107,168059,0.38,25649,22164,,,,,,141257,560011,,67569,43721,392,19259,4197,11600,7600,3200,154300,176800,172600,23581,18192,801,15921,6200,,,6200,6200,,6200,69456,48258,195359,,,16637,69893,24038,109170,6410,11563,5068,8567,648,3140,2819,2257,4792,12105,,,,,13587,7832,23250
2001,三河市,Sanhe Shi,131082,458115,333693,141180,54791,37648,,37648,,97,1650,,615000,26700,31458,27386,4839,2562,28017,17956,1101,1378,7582,30669,101,482,1908580,200057,108831,1130737,1578470,330110,141041,0.42,36000,34039,,,,,,106569,806670,,132313,75421,1777,49895,5220,143200,125000,2000,364900,405600,450000,86377,70029,2855,28642,11791,,,11791,11791,,11791,54592,41420,250373,100,735,17904,122742,22019,121668,801,2354,647,2038,390,2295,192,127,353,780,15,78,,,11327,6882,111480
2001,市辖区,Baoding Shi Shixiaqu,130601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
