"","var1","var2","var2_EN","var3"
"8662",2002,"寻甸回族彝族自治县","Xundian Hui-Yizu Zizhixian","530129"
"8663",2003,"寻甸回族彝族自治县","Xundian Hui-Yizu Zizhixian","530129"
"8664",2004,"寻甸回族","Xundian Hui-Yizu Zizhixian","530129"
"8665",2001,"安宁市","Anning Shi","530181"
"8666",2002,"安宁市","Anning Shi","530181"
"8667",2003,"安宁市","Anning Shi","530181"
"8668",2004,"安宁市","Anning Shi","530181"
"8669",2001,"麒麟区","Qujing Shi Qilin Qu","530302"
"8670",2002,"麒麟区","Qujing Shi Qilin Qu","530302"
"8671",2003,"麒麟区","Qujing Shi Qilin Qu","530302"
"8672",2004,"麒麟区","Qujing Shi Qilin Qu","530302"
"8673",2001,"马龙县","Malong Xian","530321"
"8674",2002,"马龙县","Malong Xian","530321"
"8675",2003,"马龙县","Malong Xian","530321"
"8676",2004,"马龙县","Malong Xian","530321"
"8677",2001,"陆良县","Luliang Xian","530322"
"8678",2002,"陆良县","Luliang Xian","530322"
"8679",2003,"陆良县","Luliang Xian","530322"
"8680",2004,"陆良县","Luliang Xian","530322"
"8681",2001,"师宗县","Shizong Xian","530323"
"8682",2002,"师宗县","Shizong Xian","530323"
"8683",2003,"师宗县","Shizong Xian","530323"
"8684",2004,"师宗县","Shizong Xian","530323"
"8685",2001,"罗平县","Luoping Xian","530324"
"8686",2002,"罗平县","Luoping Xian","530324"
"8687",2003,"罗平县","Luoping Xian","530324"
"8688",2004,"罗平县","Luoping Xian","530324"
"8689",2001,"富源县","Fuyuan Xian","530325"
"8690",2002,"富源县","Fuyuan Xian","530325"
"8691",2003,"富源县","Fuyuan Xian","530325"
"8692",2004,"富源县","Fuyuan Xian","530325"
"8693",2001,"会泽县","Huize Xian","530326"
"8694",2002,"会泽县","Huize Xian","530326"
"8695",2003,"会泽县","Huize Xian","530326"
"8696",2004,"会泽县","Huize Xian","530326"
"8697",2001,"沾益县","Zhanyi Xian","530328"
"8698",2002,"沾益县","Zhanyi Xian","530328"
"8699",2003,"沾益县","Zhanyi Xian","530328"
"8700",2004,"沾益县","Zhanyi Xian","530328"
"8701",2001,"宣威市","Xuanwei Shi","530381"
"8702",2002,"宣威市","Xuanwei Shi","530381"
"8703",2003,"宣威市","Xuanwei Shi","530381"
"8704",2004,"宣威市","Xuanwei Shi","530381"
"8705",2001,"红塔区","Yuxi Shi Hongta Qu","530402"
"8706",2002,"红塔区","Yuxi Shi Hongta Qu","530402"
"8707",2003,"红塔区","Yuxi Shi Hongta Qu","530402"
"8708",2004,"红塔区","Yuxi Shi Hongta Qu","530402"
"8709",2001,"江川县","Jiangchuan Xian","530421"
"8710",2002,"江川县","Jiangchuan Xian","530421"
"8711",2003,"江川县","Jiangchuan Xian","530421"
"8712",2004,"江川县","Jiangchuan Xian","530421"
"8713",2001,"澄江县","Chengjiang Xian","530422"
"8714",2002,"澄江县","Chengjiang Xian","530422"
"8715",2003,"澄江县","Chengjiang Xian","530422"
"8716",2004,"澄江县","Chengjiang Xian","530422"
"8717",2001,"通海县","Tonghai Xian","530423"
"8718",2002,"通海县","Tonghai Xian","530423"
"8719",2003,"通海县","Tonghai Xian","530423"
"8720",2004,"通海县","Tonghai Xian","530423"
"8721",2001,"华宁县","Huaning Xian","530424"
"8722",2002,"华宁县","Huaning Xian","530424"
"8723",2003,"华宁县","Huaning Xian","530424"
"8724",2004,"华宁县","Huaning Xian","530424"
"8725",2001,"易门县","Yimen Xian","530425"
"8726",2002,"易门县","Yimen Xian","530425"
"8727",2003,"易门县","Yimen Xian","530425"
"8728",2004,"易门县","Yimen Xian","530425"
"8729",2001,"峨山县","Eshan Yizu Zizhixian","530426"
"8730",2002,"峨山彝族自治县","Eshan Yizu Zizhixian","530426"
"8731",2003,"峨山彝族自治县","Eshan Yizu Zizhixian","530426"
"8732",2004,"峨山彝族","Eshan Yizu Zizhixian","530426"
"8733",2001,"新平县","Xinping Yi-Daizu Zizhixian","530427"
"8734",2002,"新平彝族傣族自治县","Xinping Yi-Daizu Zizhixian","530427"
"8735",2003,"新平彝族傣族自治县","Xinping Yi-Daizu Zizhixian","530427"
"8736",2004,"新平彝族","Xinping Yi-Daizu Zizhixian","530427"
"8737",2001,"元江县","Yuanjiang Hani-Yi-Daizu Zizhixian","530428"
"8738",2002,"元江哈尼族彝族傣族自治县","Yuanjiang Hani-Yi-Daizu Zizhixian","530428"
"8739",2003,"元江哈尼族彝族傣族自治县","Yuanjiang Hani-Yi-Daizu Zizhixian","530428"
"8740",2004,"元江哈尼","Yuanjiang Hani-Yi-Daizu Zizhixian","530428"
"8741",2001,"隆阳区","Baoshan Shi Longyang Qu","530502"
"8742",2002,"隆阳区","Baoshan Shi Longyang Qu","530502"
"8743",2003,"隆阳区","Baoshan Shi Longyang Qu","530502"
"8744",2004,"隆阳区","Baoshan Shi Longyang Qu","530502"
"8745",2001,"施甸县","Shidian Xian","530521"
"8746",2002,"施甸县","Shidian Xian","530521"
"8747",2003,"施甸县","Shidian Xian","530521"
"8748",2004,"施甸县","Shidian Xian","530521"
"8749",2001,"腾冲县","Tengchong Xian","530522"
"8750",2002,"腾冲县","Tengchong Xian","530522"
"8751",2003,"腾冲县","Tengchong Xian","530522"
"8752",2004,"腾冲县","Tengchong Xian","530522"
"8753",2001,"龙陵县","Longling Xian","530523"
"8754",2002,"龙陵县","Longling Xian","530523"
"8755",2003,"龙陵县","Longling Xian","530523"
"8756",2004,"龙陵县","Longling Xian","530523"
"8757",2001,"昌宁县","Changning Xian","530524"
"8758",2002,"昌宁县","Changning Xian","530524"
"8759",2003,"昌宁县","Changning Xian","530524"
"8760",2004,"昌宁县","Changning Xian","530524"
"8761",2003,"市辖区","Zhaoyang Shixia Qu","530601"
"8762",2001,"昭阳区","Shaoyang Qu","530602"
"8763",2002,"昭阳区","Shaoyang Qu","530602"
"8764",2003,"昭阳区","Shaoyang Qu","530602"
"8765",2004,"昭阳区","Shaoyang Qu","530602"
"8766",2001,"鲁甸县","Shi Ludian Qu","530621"
"8767",2002,"鲁甸县","Ludian Qu","530621"
"8768",2003,"鲁甸县","Ludian Qu","530621"
"8769",2004,"鲁甸县","Ludian Qu","530621"
"8770",2001,"巧家县","Qiaojia Xian","530622"
"8771",2002,"巧家县","Qiaojia Xian","530622"
"8772",2003,"巧家县","Qiaojia Xian","530622"
"8773",2004,"巧家县","Qiaojia Xian","530622"
"8774",2001,"盐津县","Yanjin Xian","530623"
"8775",2002,"盐津县","Yanjin Xian","530623"
"8776",2003,"盐津县","Yanjin Xian","530623"
"8777",2004,"盐津县","Yanjin Xian","530623"
"8778",2001,"大关县","Daguan Xian","530624"
"8779",2002,"大关县","Daguan Xian","530624"
"8780",2003,"大关县","Daguan Xian","530624"
"8781",2004,"大关县","Daguan Xian","530624"
"8782",2001,"永善县","Yongshan Xian","530625"
"8783",2002,"永善县","Yongshan Xian","530625"
"8784",2003,"永善县","Yongshan Xian","530625"
"8785",2004,"永善县","Yongshan Xian","530625"
"8786",2001,"绥江县","Suijiang Xian","530626"
"8787",2002,"绥江县","Suijiang Xian","530626"
"8788",2003,"绥江县","Suijiang Xian","530626"
"8789",2004,"绥江县","Suijiang Xian","530626"
"8790",2001,"镇雄县","Zhenxiong Xian","530627"
"8791",2002,"镇雄县","Zhenxiong Xian","530627"
"8792",2003,"镇雄县","Zhenxiong Xian","530627"
"8793",2004,"镇雄县","Zhenxiong Xian","530627"
"8794",2001,"彝良县","Yiliang Xian","530628"
"8795",2002,"彝良县","Yiliang Xian","530628"
"8796",2003,"彝良县","Yiliang Xian","530628"
"8797",2004,"彝良县","Yiliang Xian","530628"
"8798",2001,"威信县","Weixin Xian","530629"
"8799",2002,"威信县","Weixin Xian","530629"
"8800",2003,"威信县","Weixin Xian","530629"
"8801",2004,"威信县","Weixin Xian","530629"
"8802",2001,"水富县","Shuifu Xian","530630"
"8803",2002,"水富县","Shuifu Xian","530630"
"8804",2003,"水富县","Shuifu Xian","530630"
"8805",2004,"水富县","Shuifu Xian","530630"
"8806",2001,"楚雄市","Chuxiong Shi","532301"
"8807",2002,"楚雄市","Chuxiong Shi","532301"
"8808",2003,"楚雄市","Chuxiong Shi","532301"
"8809",2004,"楚雄市","Chuxiong Shi","532301"
"8810",2001,"双柏县","Shuangbai Xian","532322"
"8811",2002,"双柏县","Shuangbai Xian","532322"
"8812",2003,"双柏县","Shuangbai Xian","532322"
"8813",2004,"双柏县","Shuangbai Xian","532322"
"8814",2001,"牟定县","Mouding Xian","532323"
"8815",2002,"牟定县","Mouding Xian","532323"
"8816",2003,"牟定县","Mouding Xian","532323"
"8817",2004,"牟定县","Mouding Xian","532323"
"8818",2001,"南华县","Nanhua Xian","532324"
"8819",2002,"南华县","Nanhua Xian","532324"
"8820",2003,"南华县","Nanhua Xian","532324"
"8821",2004,"南华县","Nanhua Xian","532324"
"8822",2001,"姚安县","Yao`an Xian","532325"
"8823",2002,"姚安县","Yao`an Xian","532325"
"8824",2003,"姚安县","Yao`an Xian","532325"
"8825",2004,"姚安县","Yao`an Xian","532325"
"8826",2001,"大姚县","Dayao Xian","532326"
"8827",2002,"大姚县","Dayao Xian","532326"
"8828",2003,"大姚县","Dayao Xian","532326"
"8829",2004,"大姚县","Dayao Xian","532326"
"8830",2001,"永仁县","Yongren Xian","532327"
"8831",2002,"永仁县","Yongren Xian","532327"
"8832",2003,"永仁县","Yongren Xian","532327"
"8833",2004,"永仁县","Yongren Xian","532327"
"8834",2001,"元谋县","Yuanmou Xian","532328"
"8835",2002,"元谋县","Yuanmou Xian","532328"
"8836",2003,"元谋县","Yuanmou Xian","532328"
"8837",2004,"元谋县","Yuanmou Xian","532328"
"8838",2001,"武定县","Wuding Xian","532329"
"8839",2002,"武定县","Wuding Xian","532329"
"8840",2003,"武定县","Wuding Xian","532329"
"8841",2004,"武定县","Wuding Xian","532329"
"8842",2001,"禄丰县","Lufeng Xian","532331"
"8843",2002,"禄丰县","Lufeng Xian","532331"
"8844",2003,"禄丰县","Lufeng Xian","532331"
"8845",2004,"禄丰县","Lufeng Xian","532331"
"8846",2001,"个旧市","Gejiu Shi","532501"
"8847",2002,"个旧市","Gejiu Shi","532501"
"8848",2003,"个旧市","Gejiu Shi","532501"
"8849",2004,"个旧市","Gejiu Shi","532501"
"8850",2001,"开远市","Kaiyuan Shi","532502"
"8851",2002,"开远市","Kaiyuan Shi","532502"
"8852",2003,"开远市","Kaiyuan Shi","532502"
"8853",2004,"开远市","Kaiyuan Shi","532502"
"8854",2001,"蒙自县","Mengzi Xian","532522"
"8855",2002,"蒙自县","Mengzi Xian","532522"
"8856",2003,"蒙自县","Mengzi Xian","532522"
"8857",2004,"蒙自县","Mengzi Xian","532522"
"8858",2001,"屏边县","Pingbian Miaozu Zizhixian","532523"
"8859",2002,"屏边苗族自治县","Pingbian Miaozu Zizhixian","532523"
"8860",2003,"屏边苗族自治县","Pingbian Miaozu Zizhixian","532523"
"8861",2004,"屏边苗族","Pingbian Miaozu Zizhixian","532523"
"8862",2001,"建水县","Jianshui Xian","532524"
"8863",2002,"建水县","Jianshui Xian","532524"
"8864",2003,"建水县","Jianshui Xian","532524"
"8865",2004,"建水县","Jianshui Xian","532524"
"8866",2001,"石屏县","Shiping Xian","532525"
"8867",2002,"石屏县","Shiping Xian","532525"
"8868",2003,"石屏县","Shiping Xian","532525"
"8869",2004,"石屏县","Shiping Xian","532525"
"8870",2001,"弥勒县","Mile Xian","532526"
"8871",2002,"弥勒县","Mile Xian","532526"
"8872",2003,"弥勒县","Mile Xian","532526"
"8873",2004,"弥勒县","Mile Xian","532526"
"8874",2001,"泸西县","Luxi Xian","532527"
"8875",2002,"泸西县","Luxi Xian","532527"
"8876",2003,"泸西县","Luxi Xian","532527"
"8877",2004,"泸西县","Luxi Xian","532527"
"8878",2001,"元阳县","Yuanyang Xian","532528"
"8879",2002,"元阳县","Yuanyang Xian","532528"
"8880",2003,"元阳县","Yuanyang Xian","532528"
"8881",2004,"元阳县","Yuanyang Xian","532528"
"8882",2001,"红河县","Honghe Xian","532529"
"8883",2002,"红河县","Honghe Xian","532529"
"8884",2003,"红河县","Honghe Xian","532529"
"8885",2004,"红河县","Honghe Xian","532529"
"8886",2001,"金平县","Jinping Miao-Yao-Daizu Zizhixian","532530"
"8887",2002,"金平苗族瑶族傣族自治县","Jinping Miao-Yao-Daizu Zizhixian","532530"
"8888",2003,"金平苗族瑶族傣族自治县","Jinping Miao-Yao-Daizu Zizhixian","532530"
"8889",2004,"金平苗族","Jinping Miao-Yao-Daizu Zizhixian","532530"
"8890",2001,"绿春县","Luchun Xian","532531"
"8891",2002,"绿春县","Luchun Xian","532531"
"8892",2003,"绿春县","Luchun Xian","532531"
"8893",2004,"绿春县","Luchun Xian","532531"
"8894",2001,"河口县","Hekou Yaozu Zizhixian","532532"
"8895",2002,"河口瑶族自治县","Hekou Yaozu Zizhixian","532532"
"8896",2003,"河口瑶族自治县","Hekou Yaozu Zizhixian","532532"
"8897",2004,"河口瑶族","Hekou Yaozu Zizhixian","532532"
"8898",2001,"文山县","Wenshan Xian","532621"
"8899",2002,"文山县","Wenshan Xian","532621"
"8900",2003,"文山县","Wenshan Xian","532621"
"8901",2004,"文山县","Wenshan Xian","532621"
"8902",2001,"砚山县","Yanshan Xian","532622"
"8903",2002,"砚山县","Yanshan Xian","532622"
"8904",2003,"砚山县","Yanshan Xian","532622"
"8905",2004,"砚山县","Yanshan Xian","532622"
"8906",2001,"西畴县","Xichou Xian","532623"
"8907",2002,"西畴县","Xichou Xian","532623"
"8908",2003,"西畴县","Xichou Xian","532623"
"8909",2004,"西畴县","Xichou Xian","532623"
"8910",2001,"麻栗坡县","Malipo Xian","532624"
"8911",2002,"麻栗坡县","Malipo Xian","532624"
"8912",2003,"麻栗坡县","Malipo Xian","532624"
"8913",2004,"麻栗坡县","Malipo Xian","532624"
"8914",2001,"马关县","Maguan Xian","532625"
"8915",2002,"马关县","Maguan Xian","532625"
"8916",2003,"马关县","Maguan Xian","532625"
"8917",2004,"马关县","Maguan Xian","532625"
"8918",2001,"丘北县","Qiubei Xian","532626"
"8919",2002,"丘北县","Qiubei Xian","532626"
"8920",2003,"丘北县","Qiubei Xian","532626"
"8921",2004,"丘北县","Qiubei Xian","532626"
"8922",2001,"广南县","Guangnan Xian","532627"
"8923",2002,"广南县","Guangnan Xian","532627"
"8924",2003,"广南县","Guangnan Xian","532627"
"8925",2004,"广南县","Guangnan Xian","532627"
"8926",2001,"富宁县","Funing Xian","532628"
"8927",2002,"富宁县","Funing Xian","532628"
"8928",2003,"富宁县","Funing Xian","532628"
"8929",2004,"富宁县","Funing Xian","532628"
"8930",2001,"思茅市","Simao Shi","532701"
"8931",2002,"思茅市","Simao Shi","532701"
"8932",2003,"思茅市","Simao Shi","532701"
"8933",2004,"翠云区","Cuiyun Qu","532702"
"8934",2001,"普洱县","Pu`er Hani-Yizu Zizhixian","532722"
"8935",2002,"普洱哈尼族彝族自治县","Pu`er Hani-Yizu Zizhixian","532722"
"8936",2003,"普洱哈尼族彝族自治县","Pu`er Hani-Yizu Zizhixian","532722"
"8937",2004,"普洱哈尼","Pu`er Hani-Yizu Zizhixian","532722"
"8938",2001,"墨江县","Mojiang Hanizu Zizhixian","532723"
"8939",2002,"墨江哈尼族自治县","Mojiang Hanizu Zizhixian","532723"
"8940",2003,"墨江哈尼族自治县","Mojiang Hanizu Zizhixian","532723"
"8941",2004,"墨江哈尼","Mojiang Hanizu Zizhixian","532723"
"8942",2001,"景东县","Jingdong Yizu Zizhixian","532724"
"8943",2002,"景东彝族自治县","Jingdong Yizu Zizhixian","532724"
"8944",2003,"景东彝族自治县","Jingdong Yizu Zizhixian","532724"
"8945",2004,"景东彝族","Jingdong Yizu Zizhixian","532724"
"8946",2001,"景谷县","Jinggu Dai-Yizu Zizhixian","532725"
"8947",2002,"景谷傣族彝族自治县","Jinggu Dai-Yizu Zizhixian","532725"
"8948",2003,"景谷傣族彝族自治县","Jinggu Dai-Yizu Zizhixian","532725"
"8949",2004,"景谷傣族","Jinggu Dai-Yizu Zizhixian","532725"
"8950",2001,"镇沅县","Zhenyuan Yi-Hani-Lahuzu Zizhixian","532726"
"8951",2002,"镇沅彝族哈尼族拉祜族自治县","Zhenyuan Yi-Hani-Lahuzu Zizhixian","532726"
"8952",2003,"镇沅彝族哈尼族拉祜族自治县","Zhenyuan Yi-Hani-Lahuzu Zizhixian","532726"
"8953",2004,"镇沅彝族","Zhenyuan Yi-Hani-Lahuzu Zizhixian","532726"
"8954",2001,"江城县","Jiangcheng Hani-Yizu Zizhixian","532727"
"8955",2002,"江城哈尼族彝族自治县","Jiangcheng Hani-Yizu Zizhixian","532727"
"8956",2003,"江城哈尼族彝族自治县","Jiangcheng Hani-Yizu Zizhixian","532727"
"8957",2004,"江城哈尼","Jiangcheng Hani-Yizu Zizhixian","532727"
"8958",2001,"孟连县","Menglian Dai-Lahu-Wazu Zizhixian","532728"
"8959",2002,"孟连傣族拉祜族佤族自治县","Menglian Dai-Lahu-Wazu Zizhixian","532728"
"8960",2003,"孟连傣族拉祜族佤族自治县","Menglian Dai-Lahu-Wazu Zizhixian","532728"
"8961",2004,"孟连傣族","Menglian Dai-Lahu-Wazu Zizhixian","532728"
"8962",2001,"澜沧县","Lancang Lahuzu Zizhixian","532729"
"8963",2002,"澜沧拉祜族自治县","Lancang Lahuzu Zizhixian","532729"
"8964",2003,"澜沧拉祜族自治县","Lancang Lahuzu Zizhixian","532729"
"8965",2004,"澜沧拉祜","Lancang Lahuzu Zizhixian","532729"
"8966",2001,"西盟县","Ximeng Wazu Zizhixian","532730"
"8967",2002,"西盟佤族自治县","Ximeng Wazu Zizhixian","532730"
"8968",2003,"西盟佤族自治县","Ximeng Wazu Zizhixian","532730"
"8969",2004,"西盟佤族","Ximeng Wazu Zizhixian","532730"
"8970",2001,"景洪市","Jinghong Shi","532801"
"8971",2002,"景洪市","Jinghong Shi","532801"
"8972",2003,"景洪市","Jinghong Shi","532801"
"8973",2004,"景洪市","Jinghong Shi","532801"
"8974",2001,"勐海县","Menghai Xian","532822"
"8975",2002,"勐海县","Menghai Xian","532822"
"8976",2003,"勐海县","Menghai Xian","532822"
"8977",2004,"勐海县","Menghai Xian","532822"
"8978",2001,"勐腊县","Mengla Xian","532823"
"8979",2002,"勐腊县","Mengla Xian","532823"
"8980",2003,"勐腊县","Mengla Xian","532823"
"8981",2004,"勐腊县","Mengla Xian","532823"
"8982",2001,"大理市","Dali Shi","532901"
"8983",2002,"大理市","Dali Shi","532901"
"8984",2003,"大理市","Dali Shi","532901"
"8985",2004,"大理市","Dali Shi","532901"
"8986",2001,"漾濞县","Yangbi Yizu Zizhixian","532922"
"8987",2002,"漾濞彝族自治县","Yangbi Yizu Zizhixian","532922"
"8988",2003,"漾濞彝族自治县","Yangbi Yizu Zizhixian","532922"
"8989",2004,"漾濞彝族","Yangbi Yizu Zizhixian","532922"
"8990",2001,"祥云县","Xiangyun Xian","532923"
"8991",2002,"祥云县","Xiangyun Xian","532923"
"8992",2003,"祥云县","Xiangyun Xian","532923"
"8993",2004,"祥云县","Xiangyun Xian","532923"
"8994",2001,"宾川县","Binchuan Xian","532924"
"8995",2002,"宾川县","Binchuan Xian","532924"
"8996",2003,"宾川县","Binchuan Xian","532924"
"8997",2004,"宾川县","Binchuan Xian","532924"
"8998",2001,"弥渡县","Midu Xian","532925"
"8999",2002,"弥渡县","Midu Xian","532925"
"9000",2003,"弥渡县","Midu Xian","532925"
"9001",2004,"弥渡县","Midu Xian","532925"
"9002",2001,"南涧县","Nanjian Yizu Zizhixian","532926"
"9003",2002,"南涧彝族自治县","Nanjian Yizu Zizhixian","532926"
"9004",2003,"南涧彝族自治县","Nanjian Yizu Zizhixian","532926"
"9005",2004,"南涧彝族","Nanjian Yizu Zizhixian","532926"
"9006",2001,"巍山县","Weishan Yi-Huizu Zizhixian","532927"
"9007",2002,"巍山彝族回族自治县","Weishan Yi-Huizu Zizhixian","532927"
"9008",2003,"巍山彝族回族自治县","Weishan Yi-Huizu Zizhixian","532927"
"9009",2004,"巍山彝族","Weishan Yi-Huizu Zizhixian","532927"
"9010",2001,"永平县","Yongping Xian","532928"
"9011",2002,"永平县","Yongping Xian","532928"
"9012",2003,"永平县","Yongping Xian","532928"
"9013",2004,"永平县","Yongping Xian","532928"
"9014",2001,"云龙县","Yunlong Xian","532929"
"9015",2002,"云龙县","Yunlong Xian","532929"
"9016",2003,"云龙县","Yunlong Xian","532929"
"9017",2004,"云龙县","Yunlong Xian","532929"
"9018",2001,"洱源县","Eryuan Xian","532930"
"9019",2002,"洱源县","Eryuan Xian","532930"
"9020",2003,"洱源县","Eryuan Xian","532930"
"9021",2004,"洱源县","Eryuan Xian","532930"
"9022",2001,"剑川县","Jianchuan Xian","532931"
"9023",2002,"剑川县","Jianchuan Xian","532931"
"9024",2003,"剑川县","Jianchuan Xian","532931"
"9025",2004,"剑川县","Jianchuan Xian","532931"
"9026",2001,"鹤庆县","Heqing Xian","532932"
"9027",2002,"鹤庆县","Heqing Xian","532932"
"9028",2003,"鹤庆县","Heqing Xian","532932"
"9029",2004,"鹤庆县","Heqing Xian","532932"
"9030",2001,"瑞丽市","Ruili Shi","533102"
